ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Sample	eDNAindex	lat	long	replicates	sites	controls	group1	group2	group3	group4	group5	group6	group7	group8	Depth	Altitude	rough_mi_offshore	hr_afterLD	CTDTEMP	CTDSAL	CTDOXY	DIC	TA	pH	Carbonate	Silicate	Phosphate	Nitrate	Nitrite	Ammonium	Methane	aragonite_sat	degLat	Chl_a	SYNECHOCOCCUS	EUK_PHYTOPLANKTON	LARGE_DIATOM	CRYPTOPHYTE	BACTERIA	BACTERIA_HNA	BACTERIA_LNA	mL_filt
ASV_002166	Eukaryota	Mollusca	Bivalvia	Pectinida	Pectinidae	NA	NA	E423	0.000765161849254827	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001645	Eukaryota	Mollusca	Cephalopoda	Octopoda	Octopodidae	Enteroctopus	NA	E423	0.301397102443079	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001074	Eukaryota	Mollusca	Cephalopoda	Octopoda	Octopodidae	Octopus	Octopus rubescens	E423	0.213583913811612	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001659	Eukaryota	Mollusca	Gastropoda	Lepetellida	Fissurellidae	NA	NA	E423	1	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001636	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Vermetidae	Petaloconchus	Petaloconchus montereyensis	E423	1	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001673	Eukaryota	Mollusca	Gastropoda	Trochida	Margaritidae	Margarites	NA	E423	0.0503764414041381	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_002539	Eukaryota	NA	NA	NA	NA	NA	NA	E423	0.403289741947148	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_002354	Eukaryota	Nemertea	Palaeonemertea	Carinomiformes	Carinomidae	Carinoma	Carinoma mutabilis	E423	0.00127238816051134	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_002530	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Polybrachiorhynchidae	Dendrorhynchus	Dendrorhynchus papillaris	E423	0.11228709031044	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001656	Eukaryota	Porifera	Demospongiae	Clionaida	Clionaidae	Cliona	Cliona patera	E423	0.371052353108763	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001553	Eukaryota	Porifera	Demospongiae	Haplosclerida	Callyspongiidae	Callyspongia	Callyspongia plicifera	E423	1	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001881	Eukaryota	Porifera	Demospongiae	Haplosclerida	Niphatidae	Amphimedon	Amphimedon compressa	E423	0.018291931282476	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_002410	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA	E423	0.0184914549631553	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_001669	Eukaryota	Porifera	Demospongiae	Suberitida	NA	NA	NA	E423	0.215904593320683	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_000512	Eukaryota	Porifera	Demospongiae	Tethyida	Tethyidae	Tethya	Tethya minuta	E423	0.0146008853000718	48.865	-125.425	E423	BS2	NA	Line2	day	undersat_arg	benthic	upper100	northBound	near	shelf	43.5	10.5	2	0.7	9.224	32.359	148.2	2148	2205.5	7.5011	64.76379116	42.9	2.23	19.2	0.34	4.52	30.182	0.954676231	48.865	NA	432	921	247	0	1730000	1040000	583000	1000
ASV_000002	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica	E529	0.242525092611974	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002536	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA	E529	0.028219763473583	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002490	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	NA	E529	0.0106526044742555	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002527	Eukaryota	Arthropoda	NA	NA	NA	NA	NA	E529	0.000225089749268651	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002548	Eukaryota	Arthropoda	Thecostraca	unk_order	Sacculinidae	Sacculina	Sacculina upogebiae	E529	0.00257661523765383	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002549	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	Parasagitta	Parasagitta elegans	E529	0.578715071562375	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_001961	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	Parasagitta	Parasagitta setosa	E529	0.010579459792236	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002533	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E529	0.0602995994793813	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002522	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA	E529	0.000256566881535005	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002503	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	NA	NA	E529	0.0772770046361269	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002437	Eukaryota	Chordata	Mammalia	NA	NA	NA	NA	E529	0.255667971435893	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002288	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E529	0.24777090605374	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_000085	Eukaryota	Echinodermata	Crinoidea	Comatulida	Antedonidae	NA	NA	E529	0.00682652413558389	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_001689	Eukaryota	Echinodermata	NA	NA	NA	NA	NA	E529	0.0103756223915302	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002201	Eukaryota	Mollusca	Bivalvia	Adapedonta	Pharidae	Siliqua	Siliqua alta	E529	0.0019597277052128	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002360	Eukaryota	Mollusca	Bivalvia	NA	NA	NA	NA	E529	0.0392084279526531	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_001815	Eukaryota	Mollusca	Cephalopoda	Oegopsida	Gonatidae	NA	NA	E529	0.00553251909151217	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002539	Eukaryota	NA	NA	NA	NA	NA	NA	E529	0.597672092490588	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_000637	Eukaryota	Nemertea	Enopla	Monostilifera	Carcinonemertidae	Carcinonemertes	Carcinonemertes errans	E529	0.0566643151062529	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002410	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA	E529	0.0367741767561092	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002531	Eukaryota	unk_phylum	Bigyra	Bicosoecida	Cafeteriaceae	Cafeteria	Cafeteria roenbergensis	E529	0.02223402887826	47.115	-124.982	E529	C32	NA	Line4	day	undersat_arg	pelagic	deep	OCNMS	offshore	slope	298.4	104.6	32	1.1	6.594	33.992	65.9	2266.6	2277.2	7.3389	NA	60.4	2.64	34.8	0.1	0.08	12.396	0.644068078	47.115	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_000699	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Parasergestes	Parasergestes armatus	E570	0.0722490143293548	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_000002	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica	E570	0.0119131082849101	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002536	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA	E570	0.0755634018962546	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002490	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	NA	E570	0.00190447923376555	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002527	Eukaryota	Arthropoda	NA	NA	NA	NA	NA	E570	0.00530893723742775	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002179	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	Decipisagitta	Decipisagitta decipiens	E570	0.226244871607972	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002549	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	Parasagitta	Parasagitta elegans	E570	0.0610575664902201	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002533	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E570	0.100747499044526	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002522	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA	E570	0.00542954101973832	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002503	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	NA	NA	E570	0.960734936334051	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_001697	Eukaryota	Chordata	Ascidiacea	Aplousobranchia	Polyclinidae	Aplidium	Aplidium conicum	E570	1	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002459	Eukaryota	Chordata	Mammalia	Artiodactyla	NA	NA	NA	E570	1	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002437	Eukaryota	Chordata	Mammalia	NA	NA	NA	NA	E570	0.0270174933171207	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002498	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA	E570	0.0424241639644518	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_001862	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiactidae	Ophiopholis	Ophiopholis sp. EAC01	E570	0.152270041064576	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002508	Eukaryota	Echinodermata	Ophiuroidea	NA	NA	NA	NA	E570	0.144965905419166	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002201	Eukaryota	Mollusca	Bivalvia	Adapedonta	Pharidae	Siliqua	Siliqua alta	E570	0.0451505119617455	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_000785	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma	Macoma balthica	E570	0.00380613792820202	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_000416	Eukaryota	Mollusca	Bivalvia	Myida	Myidae	Mya	Mya arenaria	E570	0.00314490788861745	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002360	Eukaryota	Mollusca	Bivalvia	NA	NA	NA	NA	E570	0.0533171774390509	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002539	Eukaryota	NA	NA	NA	NA	NA	NA	E570	0.0787344708311114	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002530	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Polybrachiorhynchidae	Dendrorhynchus	Dendrorhynchus papillaris	E570	0.012334888077332	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002410	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA	E570	0.114713935686275	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_002531	Eukaryota	unk_phylum	Bigyra	Bicosoecida	Cafeteriaceae	Cafeteria	Cafeteria roenbergensis	E570	0.244689581761692	44.653	-124.654	E570	NH25	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	199.4	93.6	25	15.1	7.036	34.002	74.2	2254.1	2269.2	7.3613	51.73674861	54.7	2.56	34.1	0.09	0.04	15.035	0.680063217	44.653	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_000433	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	NA	E635	0.0213595237074648	41.993	-124.327	E635	B5	NA	Line8	day	undersat_arg	benthic	upper100	waySouth	near	shelf	36.4	9.6	5	11.9	9.443	33.759	149.5	2183.2	2254.8	7.5372	73.85526177	29.3	1.98	19.8	0.54	3.83	17.746	1.068056864	41.993	NA	1795	2630	1120	7.62	1200000	709000	289000	1000
ASV_002139	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	NA	NA	E635	0.0857707117460621	41.993	-124.327	E635	B5	NA	Line8	day	undersat_arg	benthic	upper100	waySouth	near	shelf	36.4	9.6	5	11.9	9.443	33.759	149.5	2183.2	2254.8	7.5372	73.85526177	29.3	1.98	19.8	0.54	3.83	17.746	1.068056864	41.993	NA	1795	2630	1120	7.62	1200000	709000	289000	1000
